"",DATA NUMBER,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
419,458,2022,9,17,6,2214,NANMADOL,5,26.8,132.5,910,105,2,100,80,2,400,325,0,2022-09-17 06:00:00,1663394400
420,460,2022,9,17,12,2214,NANMADOL,5,27.5,132.0,910,105,2,100,80,2,400,325,0,2022-09-17 12:00:00,1663416000
421,462,2022,9,17,18,2214,NANMADOL,5,28.5,131.4,920,95,1,120,100,2,400,325,0,2022-09-17 18:00:00,1663437600
422,464,2022,9,18,0,2214,NANMADOL,5,29.7,131.0,930,90,1,140,100,2,400,300,0,2022-09-18 00:00:00,1663459200
423,467,2022,9,18,6,2214,NANMADOL,5,30.7,130.7,930,90,1,140,100,2,400,300,0,2022-09-18 06:00:00,1663480800
424,471,2022,9,18,12,2214,NANMADOL,5,31.9,130.5,955,75,8,140,100,2,350,300,0,2022-09-18 12:00:00,1663502400
425,473,2022,9,18,18,2214,NANMADOL,5,33.2,130.4,965,70,8,140,100,2,350,300,1,2022-09-18 18:00:00,1663524000
426,475,2022,9,19,0,2214,NANMADOL,4,33.9,130.8,975,60,8,140,100,2,350,300,0,2022-09-19 00:00:00,1663545600
427,477,2022,9,19,6,2214,NANMADOL,4,35.3,132.4,975,60,7,150,120,2,350,300,0,2022-09-19 06:00:00,1663567200
428,479,2022,9,19,12,2214,NANMADOL,4,36.6,134.4,980,55,7,150,120,9,400,400,0,2022-09-19 12:00:00,1663588800
429,481,2022,9,19,18,2214,NANMADOL,6,37.6,138.4,988,0,0,0,0,0,0,0,0,2022-09-19 18:00:00,1663610400
430,482,2022,9,20,0,2214,NANMADOL,6,39.0,143.0,994,0,0,0,0,0,0,0,0,2022-09-20 00:00:00,1663632000
431,483,2022,9,20,18,2215,TALAS,2,21.1,140.9,1006,0,0,0,0,0,0,0,0,2022-09-20 18:00:00,1663696800
432,484,2022,9,21,0,2215,TALAS,2,22.4,141.4,1006,0,0,0,0,0,0,0,0,2022-09-21 00:00:00,1663718400
433,485,2022,9,21,6,2215,TALAS,2,23.9,141.2,1006,0,0,0,0,0,0,0,0,2022-09-21 06:00:00,1663740000
434,486,2022,9,21,12,2215,TALAS,2,24.4,139.7,1004,0,0,0,0,0,0,0,0,2022-09-21 12:00:00,1663761600
435,487,2022,9,21,18,2215,TALAS,2,25.1,138.4,1004,0,0,0,0,0,0,0,0,2022-09-21 18:00:00,1663783200
436,488,2022,9,22,0,2215,TALAS,3,25.9,137.4,1002,35,0,0,0,8,90,30,0,2022-09-22 00:00:00,1663804800
437,489,2022,9,22,6,2215,TALAS,3,26.9,136.5,1002,35,0,0,0,8,100,40,0,2022-09-22 06:00:00,1663826400
438,490,2022,9,22,12,2215,TALAS,3,28.1,135.6,1002,35,0,0,0,8,130,40,0,2022-09-22 12:00:00,1663848000
439,491,2022,9,22,18,2215,TALAS,3,29.4,135.0,1002,35,0,0,0,8,130,50,0,2022-09-22 18:00:00,1663869600
440,492,2022,9,23,0,2215,TALAS,3,30.7,134.8,1000,35,0,0,0,1,200,50,0,2022-09-23 00:00:00,1663891200
441,493,2022,9,23,6,2215,TALAS,3,32.0,135.5,1000,35,0,0,0,1,200,50,0,2022-09-23 06:00:00,1663912800
442,494,2022,9,23,12,2215,TALAS,2,32.6,136.6,1004,0,0,0,0,0,0,0,0,2022-09-23 12:00:00,1663934400
443,495,2022,9,23,18,2215,TALAS,2,33.2,137.4,1004,0,0,0,0,0,0,0,0,2022-09-23 18:00:00,1663956000
444,496,2022,9,24,0,2215,TALAS,6,33.7,138.2,1006,0,0,0,0,0,0,0,0,2022-09-24 00:00:00,1663977600
445,497,2022,9,24,6,2215,TALAS,6,34.4,139.2,1006,0,0,0,0,0,0,0,0,2022-09-24 06:00:00,1663999200
446,498,2022,9,24,12,2215,TALAS,6,34.4,139.9,1010,0,0,0,0,0,0,0,0,2022-09-24 12:00:00,1664020800
447,499,2022,9,24,18,2215,TALAS,6,34.5,141.3,1010,0,0,0,0,0,0,0,0,2022-09-24 18:00:00,1664042400
448,500,2022,9,25,0,2215,TALAS,6,35.1,142.5,1012,0,0,0,0,0,0,0,0,2022-09-25 00:00:00,1664064000
449,501,2022,9,25,6,2215,TALAS,6,35.6,143.0,1012,0,0,0,0,0,0,0,0,2022-09-25 06:00:00,1664085600
450,502,2022,9,25,12,2215,TALAS,6,35.9,143.3,1014,0,0,0,0,0,0,0,0,2022-09-25 12:00:00,1664107200
451,503,2022,9,25,18,2215,TALAS,6,36.6,143.5,1014,0,0,0,0,0,0,0,0,2022-09-25 18:00:00,1664128800
452,504,2022,9,26,0,2215,TALAS,6,37.2,144.1,1014,0,0,0,0,0,0,0,0,2022-09-26 00:00:00,1664150400
453,505,2022,9,26,6,2215,TALAS,6,37.9,144.8,1012,0,0,0,0,0,0,0,0,2022-09-26 06:00:00,1664172000
454,506,2022,9,26,12,2215,TALAS,6,38.1,145.6,1012,0,0,0,0,0,0,0,0,2022-09-26 12:00:00,1664193600
455,507,2022,9,26,18,2215,TALAS,6,38.1,146.0,1012,0,0,0,0,0,0,0,0,2022-09-26 18:00:00,1664215200
456,508,2022,9,27,0,2215,TALAS,6,38.9,147.9,1012,0,0,0,0,0,0,0,0,2022-09-27 00:00:00,1664236800
457,509,2022,9,27,6,2215,TALAS,6,39.1,148.1,1010,0,0,0,0,0,0,0,0,2022-09-27 06:00:00,1664258400
458,510,2022,9,27,12,2215,TALAS,6,39.5,148.1,1012,0,0,0,0,0,0,0,0,2022-09-27 12:00:00,1664280000
492,544,2022,9,25,0,2217,KULAP,2,19.9,147.3,1006,0,0,0,0,0,0,0,0,2022-09-25 00:00:00,1664064000
493,545,2022,9,25,6,2217,KULAP,2,20.6,146.0,1004,0,0,0,0,0,0,0,0,2022-09-25 06:00:00,1664085600
494,546,2022,9,25,12,2217,KULAP,2,21.0,145.2,1004,0,0,0,0,0,0,0,0,2022-09-25 12:00:00,1664107200
495,547,2022,9,25,18,2217,KULAP,2,22.1,144.8,1002,0,0,0,0,0,0,0,0,2022-09-25 18:00:00,1664128800
496,548,2022,9,26,0,2217,KULAP,3,23.1,144.2,998,35,0,0,0,2,180,90,0,2022-09-26 00:00:00,1664150400
497,549,2022,9,26,6,2217,KULAP,3,24.5,143.4,996,35,0,0,0,2,180,90,0,2022-09-26 06:00:00,1664172000
498,550,2022,9,26,12,2217,KULAP,3,25.9,142.4,994,40,0,0,0,2,180,120,0,2022-09-26 12:00:00,1664193600
499,551,2022,9,26,18,2217,KULAP,4,27.0,142.0,990,50,0,0,0,2,180,120,0,2022-09-26 18:00:00,1664215200
500,553,2022,9,27,0,2217,KULAP,4,28.0,141.7,990,50,0,0,0,2,180,120,0,2022-09-27 00:00:00,1664236800
501,554,2022,9,27,6,2217,KULAP,4,29.3,141.9,990,50,0,0,0,2,180,120,0,2022-09-27 06:00:00,1664258400
502,555,2022,9,27,12,2217,KULAP,4,29.9,142.6,990,50,0,0,0,3,180,150,0,2022-09-27 12:00:00,1664280000
503,556,2022,9,27,18,2217,KULAP,4,31.0,144.2,980,55,3,80,60,3,180,150,0,2022-09-27 18:00:00,1664301600
504,557,2022,9,28,0,2217,KULAP,4,32.1,145.5,975,60,3,80,60,3,210,150,0,2022-09-28 00:00:00,1664323200
505,558,2022,9,28,6,2217,KULAP,4,33.3,147.4,975,60,3,80,60,3,210,150,0,2022-09-28 06:00:00,1664344800
506,559,2022,9,28,12,2217,KULAP,4,34.6,150.3,975,60,9,80,80,9,210,210,0,2022-09-28 12:00:00,1664366400
507,560,2022,9,28,18,2217,KULAP,4,36.5,153.0,970,60,9,80,80,9,270,270,0,2022-09-28 18:00:00,1664388000
508,561,2022,9,29,0,2217,KULAP,4,38.7,156.0,970,55,9,80,80,9,350,350,0,2022-09-29 00:00:00,1664409600
509,562,2022,9,29,6,2217,KULAP,4,42.0,159.0,965,55,2,120,80,9,400,400,0,2022-09-29 06:00:00,1664431200
510,563,2022,9,29,12,2217,KULAP,6,44.4,162.6,960,0,0,0,0,0,0,0,0,2022-09-29 12:00:00,1664452800
511,564,2022,9,29,18,2217,KULAP,6,48.1,167.1,956,0,0,0,0,0,0,0,0,2022-09-29 18:00:00,1664474400
512,565,2022,9,30,0,2217,KULAP,6,52.1,170.1,950,0,0,0,0,0,0,0,0,2022-09-30 00:00:00,1664496000
513,566,2022,9,30,6,2217,KULAP,6,54.9,171.3,940,0,0,0,0,0,0,0,0,2022-09-30 06:00:00,1664517600
514,567,2022,9,30,12,2217,KULAP,6,55.5,173.6,944,0,0,0,0,0,0,0,0,2022-09-30 12:00:00,1664539200
515,568,2022,9,30,18,2217,KULAP,6,56.5,177.2,950,0,0,0,0,0,0,0,0,2022-09-30 18:00:00,1664560800
516,569,2022,10,1,0,2217,KULAP,6,57.5,178.8,956,0,0,0,0,0,0,0,0,2022-10-01 00:00:00,1664582400
517,570,2022,10,1,6,2217,KULAP,6,57.6,179.7,960,0,0,0,0,0,0,0,0,2022-10-01 06:00:00,1664604000
518,571,2022,10,1,12,2217,KULAP,6,57.4,181.0,968,0,0,0,0,0,0,0,0,2022-10-01 12:00:00,1664625600
519,572,2022,9,28,0,2218,ROKE,2,21.1,132.5,1004,0,0,0,0,0,0,0,0,2022-09-28 00:00:00,1664323200
520,573,2022,9,28,6,2218,ROKE,2,21.6,132.1,1002,0,0,0,0,0,0,0,0,2022-09-28 06:00:00,1664344800
521,574,2022,9,28,12,2218,ROKE,3,23.0,131.7,1000,35,0,0,0,1,120,90,0,2022-09-28 12:00:00,1664366400
522,575,2022,9,28,18,2218,ROKE,3,23.8,131.7,998,40,0,0,0,1,120,90,0,2022-09-28 18:00:00,1664388000
523,576,2022,9,29,0,2218,ROKE,3,24.9,131.6,994,45,0,0,0,1,120,90,0,2022-09-29 00:00:00,1664409600
524,578,2022,9,29,6,2218,ROKE,4,25.8,132.1,990,55,9,30,30,1,120,90,0,2022-09-29 06:00:00,1664431200
525,580,2022,9,29,12,2218,ROKE,5,26.6,133.1,980,65,9,40,40,1,120,90,0,2022-09-29 12:00:00,1664452800
526,581,2022,9,29,18,2218,ROKE,5,27.6,134.3,980,65,9,40,40,1,120,90,0,2022-09-29 18:00:00,1664474400
527,582,2022,9,30,0,2218,ROKE,5,28.2,136.0,975,70,9,40,40,1,120,90,0,2022-09-30 00:00:00,1664496000
528,583,2022,9,30,6,2218,ROKE,5,28.9,138.1,975,70,9,40,40,1,120,90,0,2022-09-30 06:00:00,1664517600
529,584,2022,9,30,12,2218,ROKE,5,30.1,140.1,980,65,9,30,30,2,120,90,0,2022-09-30 12:00:00,1664539200
530,585,2022,9,30,18,2218,ROKE,4,31.1,142.7,990,55,9,30,30,2,120,90,0,2022-09-30 18:00:00,1664560800
531,586,2022,10,1,0,2218,ROKE,4,31.8,144.5,992,50,0,0,0,2,120,90,0,2022-10-01 00:00:00,1664582400
532,587,2022,10,1,6,2218,ROKE,4,33.0,146.6,992,50,0,0,0,2,120,90,0,2022-10-01 06:00:00,1664604000
533,588,2022,10,1,12,2218,ROKE,4,34.0,148.3,992,50,0,0,0,1,200,150,0,2022-10-01 12:00:00,1664625600
534,589,2022,10,1,18,2218,ROKE,6,35.4,149.9,992,0,0,0,0,0,0,0,0,2022-10-01 18:00:00,1664647200
535,590,2022,10,2,0,2218,ROKE,6,36.6,152.1,992,0,0,0,0,0,0,0,0,2022-10-02 00:00:00,1664668800
536,591,2022,10,2,6,2218,ROKE,6,37.0,154.6,992,0,0,0,0,0,0,0,0,2022-10-02 06:00:00,1664690400
537,592,2022,10,2,12,2218,ROKE,6,37.3,155.8,996,0,0,0,0,0,0,0,0,2022-10-02 12:00:00,1664712000
538,593,2022,10,2,18,2218,ROKE,6,37.3,157.5,996,0,0,0,0,0,0,0,0,2022-10-02 18:00:00,1664733600
539,594,2022,10,3,0,2218,ROKE,6,37.0,158.1,1000,0,0,0,0,0,0,0,0,2022-10-03 00:00:00,1664755200
540,595,2022,10,3,6,2218,ROKE,6,37.2,158.1,1000,0,0,0,0,0,0,0,0,2022-10-03 06:00:00,1664776800
541,596,2022,10,3,12,2218,ROKE,6,37.3,158.3,1000,0,0,0,0,0,0,0,0,2022-10-03 12:00:00,1664798400
542,597,2022,10,3,18,2218,ROKE,6,37.4,158.2,1000,0,0,0,0,0,0,0,0,2022-10-03 18:00:00,1664820000
543,598,2022,10,4,0,2218,ROKE,6,37.4,158.3,1000,0,0,0,0,0,0,0,0,2022-10-04 00:00:00,1664841600
544,599,2022,10,4,6,2218,ROKE,6,37.8,159.4,1002,0,0,0,0,0,0,0,0,2022-10-04 06:00:00,1664863200
545,600,2022,10,4,12,2218,ROKE,6,38.6,160.8,1004,0,0,0,0,0,0,0,0,2022-10-04 12:00:00,1664884800
546,601,2022,10,4,18,2218,ROKE,6,39.3,162.1,1006,0,0,0,0,0,0,0,0,2022-10-04 18:00:00,1664906400
547,602,2022,10,5,0,2218,ROKE,6,39.9,163.8,1010,0,0,0,0,0,0,0,0,2022-10-05 00:00:00,1664928000
548,603,2022,10,5,6,2218,ROKE,6,41.1,165.9,1012,0,0,0,0,0,0,0,0,2022-10-05 06:00:00,1664949600
